,month,County,X (Lat),Y (Long),Total Population,FIPS #,Case Count,blank
0,5,Anderson,-95.65251774,31.81321543,58458.0,48001,72,0
1,5,Andrews,-102.6378839,32.30506283,14786.0,48003,27,0
2,5,Angelina,-94.611742,31.25475875,86771.0,48005,205,0
3,5,Aransas,-96.99258951,28.12709562,23158.0,48007,5,0
4,5,Archer,-98.68783437,33.61539176,9054.0,48009,1,0
5,5,Armstrong,-101.3572412,34.96522076,1901.0,48011,3,0
6,5,Atascosa,-98.52741302,28.89418432,44911.0,48013,37,0
7,5,Austin,-96.27791829,29.88711223,28417.0,48015,26,0
8,5,Bailey,-102.8299069,34.0684915,7165.0,48017,17,0
9,5,Bandera,-99.24637282,29.74724753,20485.0,48019,6,0
10,5,Bastrop,-97.31187705,30.10353518,74171.0,48021,211,0
11,5,Baylor,-99.21351964,33.61648147,3726.0,48023,0,0
12,5,Bee,-97.74116811,28.41736675,31861.0,48025,9,0
13,5,Bell,-97.47790776,31.03778267,310235.0,48027,362,0
14,5,Bexar,-98.51966309,29.44884523,1714773.0,48029,2825,0
15,5,Blanco,-98.39974086,30.26636128,10497.0,48031,11,0
16,5,Borden,-101.4317533,32.7436916,641.0,48033,0,0
17,5,Bosque,-97.63437613,31.90050476,18212.0,48035,7,0
18,5,Bowie,-94.42324298,33.44572786,92565.0,48037,265,0
19,5,Brazoria,-95.45578479,29.19345387,313166.0,48039,907,0
20,5,Brazos,-96.3022943,30.6610425,194851.0,48041,477,0
21,5,Brewster,-103.2518906,29.81205836,9232.0,48043,1,0
22,5,Briscoe,-101.20857690000001,34.53041048,1637.0,48045,1,0
23,5,Brooks,-98.21874127,27.0315669,7223.0,48047,1,0
24,5,Brown,-98.99989649,31.77432313,38106.0,48049,58,0
25,5,Burleson,-96.62109399,30.49246139,17187.0,48051,24,0
26,5,Burnet,-98.18252382,30.78843382,42750.0,48053,37,0
27,5,Caldwell,-97.61983479000001,29.83677935,38066.0,48055,65,0
28,5,Calhoun,-96.64708119,28.48966896,21381.0,48057,37,0
29,5,Callahan,-99.37359692,32.2977738,13544.0,48059,9,0
30,5,Cameron,-97.51499968,26.13847728,406220.0,48061,764,0
31,5,Camp,-94.97860185,32.97321771,12401.0,48063,83,0
32,5,Carson,-101.3542037,35.40346802,6182.0,48065,6,0
33,5,Cass,-94.34348771,33.07750446,30464.0,48067,29,0
34,5,Castro,-102.2617608,34.53000304,8062.0,48069,33,0
35,5,Chambers,-94.60891308,29.73912276,35096.0,48071,68,0
36,5,Cherokee,-95.16515234,31.83695632,50845.0,48073,44,0
37,5,Childress,-100.2075664,34.52929257,7041.0,48075,2,0
38,5,Clay,-98.208958,33.78379717,10752.0,48077,3,0
39,5,Cochran,-102.8285264,33.60410808,3127.0,48079,1,0
40,5,Coke,-100.5298747,31.88849293,3320.0,48081,1,0
41,5,Coleman,-99.45362579,31.77329421,8895.0,48083,3,0
42,5,Collin,-96.57248871,33.18789055,782341.0,48085,1297,0
43,5,Collingsworth,-100.2700733,34.96498493,3057.0,48087,5,0
44,5,Colorado,-96.52630821,29.6208542,20874.0,48089,22,0
45,5,Comal,-98.27814516,29.80816362,108472.0,48091,94,0
46,5,Comanche,-98.55841538,31.9490639,13974.0,48093,12,0
47,5,Concho,-99.86413426,31.32645211,4087.0,48095,1,0
48,5,Cooke,-97.21247642,33.638465,38437.0,48097,14,0
49,5,Coryell,-97.7991883,31.39087578,75388.0,48099,281,0
50,5,Cottle,-100.2786983,34.0776571,1505.0,48101,4,0
51,5,Crane,-102.5156425,31.42846287,4375.0,48103,23,0
52,5,Crockett,-101.41183640000001,30.72291931,3719.0,48105,0,0
53,5,Crosby,-101.29986120000001,33.61459873,6059.0,48107,4,0
54,5,Culberson,-104.5177421,31.44709817,2398.0,48109,0,0
55,5,Dallam,-102.6021647,36.27777107,6703.0,48111,25,0
56,5,Dallas,-96.77781862,32.76653746,2368139.0,48113,10006,0
57,5,Dawson,-101.9476136,32.74258137,13833.0,48115,42,0
58,5,Deaf Smith,-102.6048162,34.96602014,19372.0,48117,164,0
59,5,Delta,-95.67221685,33.38623601,5231.0,48119,1,0
60,5,Denton,-97.11681154,33.205574,662614.0,48121,1357,0
61,5,Dickens,-100.7788138,33.61663428,2444.0,48125,1,0
62,5,Dimmit,-99.760574,28.42161168,9996.0,48127,1,0
63,5,Donley,-100.81405009999999,34.96540246,3677.0,48129,27,0
64,5,Duval,-98.50889672,27.68133382,11782.0,48131,6,0
65,5,Eastland,-98.8325713,32.32739258,18583.0,48133,6,0
66,5,Ector,-102.5430907,31.86908156,137130.0,48135,154,0
67,5,Edwards,-100.3048937,29.98248216,2002.0,48137,0,0
68,5,El Paso,-106.23522290000001,31.768622600000004,800647.0,48141,2764,0
69,5,Ellis,-96.79467417,32.34839264,149610.0,48139,317,0
70,5,Erath,-98.21722756,32.23640361,37890.0,48143,17,0
71,5,Falls,-96.93579511,31.25317017,17866.0,48145,7,0
72,5,Fannin,-96.10656755,33.59396919,33915.0,48147,41,0
73,5,Fayette,-96.91968047,29.87683207,24554.0,48149,34,0
74,5,Fisher,-100.4019503,32.74305155,3974.0,48151,2,0
75,5,Floyd,-101.3033037,34.07239775,6446.0,48153,11,0
76,5,Foard,-99.77871109,33.97408519,1336.0,48155,0,0
77,5,Fort Bend,-95.77090562,29.52763253,585375.0,48157,1861,0
78,5,Franklin,-95.21841437,33.17550691,10605.0,48159,15,0
79,5,Freestone,-96.14918535,31.70486443,19816.0,48161,10,0
80,5,Frio,-99.10826004,28.86726774,17217.0,48163,37,0
81,5,Gaines,-102.6351246,32.74074537,17526.0,48165,7,0
82,5,Galveston,-94.96474975,29.39424415,291309.0,48167,807,0
83,5,Garza,-101.2984496,33.17991074,6461.0,48169,5,0
84,5,Gillespie,-98.94627245,30.31800246,24837.0,48171,5,0
85,5,Glasscock,-101.520742,31.8694238,1226.0,48173,1,0
86,5,Goliad,-97.42646082,28.65708563,7210.0,48175,7,0
87,5,Gonzales,-97.49279927,29.45641495,19807.0,48177,129,0
88,5,Gray,-100.812475,35.40130666000001,22535.0,48179,98,0
89,5,Grayson,-96.67764864,33.62684371,120877.0,48181,333,0
90,5,Gregg,-94.81723694,32.48036452,121730.0,48183,213,0
91,5,Grimes,-95.98557334,30.54360689,26604.0,48185,215,0
92,5,Guadalupe,-97.94850308,29.58257236,131533.0,48187,133,0
93,5,Hale,-101.8269082,34.07051782,36273.0,48189,58,0
94,5,Hall,-100.6809876,34.53074134,3353.0,48191,2,0
95,5,Hamilton,-98.11066654,31.70479181,8517.0,48193,8,0
96,5,Hansford,-101.3545624,36.27753179,5613.0,48195,19,0
97,5,Hardeman,-99.7453851,34.28865227,4139.0,48197,1,0
98,5,Hardin,-94.39021394,30.33238431,54635.0,48199,138,0
99,5,Harris,-95.39782106,29.85967144,4092459.0,48201,12220,0
100,5,Harrison,-94.37155736,32.54814898,65631.0,48203,245,0
101,5,Hartley,-102.60288349999999,35.83996755,6062.0,48205,11,0
102,5,Haskell,-99.73029401,33.17824805,5899.0,48207,3,0
103,5,Hays,-98.03104087,30.05782657,157107.0,48209,329,0
104,5,Hemphill,-100.2704628,35.83750155,3807.0,48211,1,0
105,5,Henderson,-95.85356847000001,32.21188078,78532.0,48213,57,0
106,5,Hidalgo,-98.18088681,26.396627,774769.0,48215,560,0
107,5,Hill,-97.13241420000001,31.99079033,35089.0,48217,24,0
108,5,Hockley,-102.3430919,33.60750375,22935.0,48219,27,0
109,5,Hood,-97.83280338,32.43107878,51182.0,48221,27,0
110,5,Hopkins,-95.56414173,33.14933822,35161.0,48223,26,0
111,5,Houston,-95.42225367,31.31764137,23732.0,48225,114,0
112,5,Howard,-101.43550970000001,32.30610232,35012.0,48227,8,0
113,5,Hudspeth,-105.38694280000001,31.45613738,3476.0,48229,2,0
114,5,Hunt,-96.08550014,33.123531,86129.0,48231,88,0
115,5,Hutchinson,-101.3547257,35.84000866,22150.0,48233,37,0
116,5,Irion,-100.98241259999999,31.30393203,1599.0,48235,0,0
117,5,Jack,-98.1725509,33.23345819,9044.0,48237,4,0
118,5,Jackson,-96.57883268,28.95603133,14075.0,48239,18,0
119,5,Jasper,-94.02495849,30.74391255,35710.0,48241,29,0
120,5,Jeff Davis,-104.1403539,30.71559322,2342.0,48243,0,0
121,5,Jefferson,-94.1708778,29.88425832,252273.0,48245,544,0
122,5,Jim Hogg,-98.69729210000001,27.04340499,5300.0,48247,4,0
123,5,Jim Wells,-98.0898649,27.73131099,40838.0,48249,9,0
124,5,Johnson,-97.36660504,32.37899918,150934.0,48251,175,0
125,5,Jones,-99.87850599,32.73970429,20202.0,48253,401,0
126,5,Karnes,-97.85960621,28.90493782,14824.0,48255,4,0
127,5,Kaufman,-96.28779341,32.59927808,103350.0,48257,223,0
128,5,Kendall,-98.71160511,29.9446397,33410.0,48259,29,0
129,5,Kenedy,-97.68137783,26.92409448,416.0,48261,0,0
130,5,Kent,-100.7791031,33.18284492,808.0,48263,0,0
131,5,Kerr,-99.35016969,30.06153035,49625.0,48265,19,0
132,5,Kimble,-99.74892716,30.48676251,4607.0,48267,1,0
133,5,King,-100.2558584,33.61641863,286.0,48269,0,0
134,5,Kinney,-100.4178441,29.35000302,3598.0,48271,1,0
135,5,Kleberg,-97.72889778,27.43274395,32061.0,48273,16,0
136,5,Knox,-99.74144313,33.60614755,3719.0,48275,1,0
137,5,La Salle,-99.1034773,28.34621032,6886.0,48283,4,0
138,5,Lamar,-95.57110784,33.66746186,49793.0,48277,145,0
139,5,Lamb,-102.3517095,34.06861242,13977.0,48279,16,0
140,5,Lampasas,-98.24142711,31.19627791,19677.0,48281,9,0
141,5,Lavaca,-96.93020993,29.38437003,19263.0,48285,12,0
142,5,Lee,-96.96568735,30.31065065,16612.0,48287,25,0
143,5,Leon,-95.99554292,31.29655719,16801.0,48289,10,0
144,5,Liberty,-94.8120925,30.15153187,75643.0,48291,95,0
145,5,Limestone,-96.58056718,31.54541898,23384.0,48293,24,0
146,5,Lipscomb,-100.27317,36.27778432,3302.0,48295,2,0
147,5,Live Oak,-98.12474493,28.3514375,11531.0,48297,9,0
148,5,Llano,-98.68387398,30.70566579,19301.0,48299,3,0
149,5,Loving,-103.57990629999999,31.84912973,82.0,48301,0,0
150,5,Lubbock,-101.8205745,33.6101944,278831.0,48303,691,0
151,5,Lynn,-101.8160235,33.17685487,5915.0,48305,7,0
152,5,Madison,-95.92818441,30.96564645,13664.0,48313,8,0
153,5,Marion,-94.35725239000001,32.79797929,10546.0,48315,16,0
154,5,Martin,-101.9512464,32.30605847,4799.0,48317,3,0
155,5,Mason,-99.2263026,30.71742293,4012.0,48319,32,0
156,5,Matagorda,-95.98533866,28.86711039,36702.0,48321,67,0
157,5,Maverick,-100.3144638,28.74260943,54258.0,48323,116,0
158,5,McCulloch,-99.34754972,31.19896752,8283.0,48307,3,0
159,5,McLennan,-97.20184883,31.55234489,234906.0,48309,118,0
160,5,McMullen,-98.56842256,28.35351091,707.0,48311,0,0
161,5,Medina,-99.11008331,29.35520493,46006.0,48325,73,0
162,5,Menard,-99.82061472,30.88981785,2242.0,48327,0,0
163,5,Midland,-102.0315032,31.86921148,136872.0,48329,129,0
164,5,Milam,-96.97683495,30.78625299,24757.0,48331,28,0
165,5,Mills,-98.59552736,31.49524259,4936.0,48333,1,0
166,5,Mitchell,-100.9211128,32.30636024,9403.0,48335,1,0
167,5,Montague,-97.72466993,33.67496328,19719.0,48337,9,0
168,5,Montgomery,-95.50301411,30.30022409,455746.0,48339,954,0
169,5,Moore,-101.8929556,35.83768863,21904.0,48341,686,0
170,5,Morris,-94.73205137,33.11368507,12934.0,48343,28,0
171,5,Motley,-100.77989609999999,34.07409017,1210.0,48345,1,0
172,5,Nacogdoches,-94.6158776,31.61604108,64524.0,48347,287,0
173,5,Navarro,-96.47248134,32.04695429,47735.0,48349,56,0
174,5,Newton,-93.74462993,30.78619977,14445.0,48351,5,0
175,5,Nolan,-100.4060989,32.3034718,15216.0,48353,4,0
176,5,Nueces,-97.61767326,27.72621549,340223.0,48355,274,0
177,5,Ochiltree,-100.815653,36.27846334,10223.0,48357,49,0
178,5,Oldham,-102.6029949,35.40497586,2052.0,48359,4,0
179,5,Orange,-93.89653794,30.12807126,81837.0,48361,98,0
180,5,Palo Pinto,-98.31299522,32.75316856,28111.0,48363,13,0
181,5,Panola,-94.30552858,32.16222886,23796.0,48365,179,0
182,5,Parker,-97.80472194,32.77852261,116927.0,48367,76,0
183,5,Parmer,-102.784594,34.53014507,10269.0,48369,59,0
184,5,Pecos,-102.7235743,30.78100044,15507.0,48371,93,0
185,5,Polk,-94.82994949,30.79250963,45413.0,48373,56,0
186,5,Potter,-101.8940484,35.40128927,121073.0,48375,2321,0
187,5,Presidio,-104.2405552,29.99977786,7818.0,48377,1,0
188,5,Rains,-95.79347545,32.87004212,10914.0,48379,3,0
189,5,Randall,-101.8968527,34.96594288,120725.0,48381,674,0
190,5,Reagan,-101.5230108,31.36617698,3367.0,48383,2,0
191,5,Real,-99.82215881,29.83182711,3309.0,48385,0,0
192,5,Red River,-95.0501886,33.62074539,12860.0,48387,70,0
193,5,Reeves,-103.693143,31.32307061,13783.0,48389,7,0
194,5,Refugio,-97.16546961,28.32681413,7383.0,48391,3,0
195,5,Roberts,-100.8135689,35.83855770000001,929.0,48393,2,0
196,5,Robertson,-96.51272568,31.02705415,16622.0,48395,8,0
197,5,Rockwall,-96.40780584,32.89786769,78337.0,48397,167,0
198,5,Runnels,-99.97624799,31.83105393,10501.0,48399,3,0
199,5,Rusk,-94.76169577,32.10803224,53330.0,48401,55,0
200,5,Sabine,-93.85170439,31.34321941,10834.0,48403,14,0
201,5,San Augustine,-94.16809762,31.39427005,8865.0,48405,38,0
202,5,San Jacinto,-95.16683273,30.57948905,26384.0,48407,14,0
203,5,San Patricio,-97.51859857,28.00922186,64804.0,48409,33,0
204,5,San Saba,-98.81754295,31.15520543,6131.0,48411,1,0
205,5,Schleicher,-100.538097,30.89661056,3461.0,48413,0,0
206,5,Scurry,-100.9165071,32.74720063,16921.0,48415,24,0
207,5,Shackelford,-99.35403034,32.7360276,3378.0,48417,1,0
208,5,Shelby,-94.14495261,31.79242191,25448.0,48419,201,0
209,5,Sherman,-101.8933822,36.27765824,3034.0,48421,24,0
210,5,Smith,-95.26909511,32.37514553,209714.0,48423,204,0
211,5,Somervell,-97.77456553,32.22229511,8490.0,48425,0,0
212,5,Starr,-98.73834895,26.56212627,60968.0,48427,33,0
213,5,Stephens,-98.83612016,32.73584155,9630.0,48429,4,0
214,5,Sterling,-101.0500699,31.82786516,1143.0,48431,0,0
215,5,Stonewall,-100.255259,33.17842158,1490.0,48433,0,0
216,5,Sutton,-100.5382263,30.49747152,4128.0,48435,0,0
217,5,Swisher,-101.734951,34.53064989,7854.0,48437,18,0
218,5,Tarrant,-97.29116473,32.77185236,1809034.0,48439,5463,0
219,5,Taylor,-99.89003941,32.30138229,131506.0,48441,378,0
220,5,Terrell,-102.0764533,30.22502597,984.0,48443,0,0
221,5,Terry,-102.335157,33.17373729,12651.0,48445,13,0
222,5,Throckmorton,-99.21236832,33.17753907,1641.0,48447,0,0
223,5,Titus,-94.96509786,33.2160906,32334.0,48449,464,0
224,5,Tom Green,-100.4620678,31.404444199999997,110224.0,48451,69,0
225,5,Travis,-97.78194654,30.33423319,1024266.0,48453,3232,0
226,5,Trinity,-95.13551682,31.0885069,14585.0,48455,15,0
227,5,Tyler,-94.37651432,30.7712607,21766.0,48457,12,0
228,5,Upshur,-94.94132011,32.7362827,39309.0,48459,26,0
229,5,Upton,-102.0430005,31.36853957,3355.0,48461,0,0
230,5,Uvalde,-99.76203107,29.35669829,26405.0,48463,12,0
231,5,Val Verde,-101.15171,29.89300587,48879.0,48465,18,0
232,5,Van Zandt,-95.8364862,32.56368961,52579.0,48467,31,0
233,5,Victoria,-96.97176602,28.79640594,86793.0,48469,160,0
234,5,Walker,-95.57224172,30.73899492,67861.0,48471,1455,0
235,5,Waller,-95.98768942,30.01093722,43205.0,48473,57,0
236,5,Ward,-103.1024636,31.509424,10658.0,48475,1,0
237,5,Washington,-96.40356575000001,30.2145299,33718.0,48477,202,0
238,5,Webb,-99.33170164,27.76102524,250304.0,48479,546,0
239,5,Wharton,-96.22197375,29.2778362,41280.0,48481,58,0
240,5,Wheeler,-100.2697634,35.40129002,5410.0,48483,15,0
241,5,Wichita,-98.70153389,33.98421585,131500.0,48485,84,0
242,5,Wilbarger,-99.24089568,34.08044953,13535.0,48487,7,0
243,5,Willacy,-97.64303323,26.47132899,22134.0,48489,16,0
244,5,Williamson,-97.60105467,30.64834941,422679.0,48491,612,0
245,5,Wilson,-98.08621015000001,29.17315896,42918.0,48493,38,0
246,5,Winkler,-103.0484794,31.85008609,7110.0,48495,3,0
247,5,Wise,-97.65444124,33.21585061,59127.0,48497,46,0
248,5,Wood,-95.38206498,32.78634374,41964.0,48499,29,0
249,5,Yoakum,-102.8278792,33.17293501,7879.0,48501,3,0
250,5,Young,-98.68781396,33.17670764,18550.0,48503,4,0
251,5,Zapata,-99.16860134,27.00089072,14018.0,48505,9,0
252,5,Zavala,-99.76102001,28.86530621,11677.0,48507,11,0
253,6,Anderson,-95.65251774,31.81321543,58458.0,48001,1032,0
254,6,Andrews,-102.6378839,32.30506283,14786.0,48003,75,0
255,6,Angelina,-94.611742,31.25475875,86771.0,48005,476,0
256,6,Aransas,-96.99258951,28.12709562,23158.0,48007,23,0
257,6,Archer,-98.68783437,33.61539176,9054.0,48009,7,0
258,6,Armstrong,-101.3572412,34.96522076,1901.0,48011,3,0
259,6,Atascosa,-98.52741302,28.89418432,44911.0,48013,106,0
260,6,Austin,-96.27791829,29.88711223,28417.0,48015,71,0
261,6,Bailey,-102.8299069,34.0684915,7165.0,48017,94,0
262,6,Bandera,-99.24637282,29.74724753,20485.0,48019,16,0
263,6,Bastrop,-97.31187705,30.10353518,74171.0,48021,442,0
264,6,Baylor,-99.21351964,33.61648147,3726.0,48023,3,0
265,6,Bee,-97.74116811,28.41736675,31861.0,48025,46,0
266,6,Bell,-97.47790776,31.03778267,310235.0,48027,1187,0
267,6,Bexar,-98.51966309,29.44884523,1714773.0,48029,10797,0
268,6,Blanco,-98.39974086,30.26636128,10497.0,48031,27,0
269,6,Borden,-101.4317533,32.7436916,641.0,48033,0,0
270,6,Bosque,-97.63437613,31.90050476,18212.0,48035,13,0
271,6,Bowie,-94.42324298,33.44572786,92565.0,48037,430,0
272,6,Brazoria,-95.45578479,29.19345387,313166.0,48039,2269,0
273,6,Brazos,-96.3022943,30.6610425,194851.0,48041,1943,0
274,6,Brewster,-103.2518906,29.81205836,9232.0,48043,130,0
275,6,Briscoe,-101.20857690000001,34.53041048,1637.0,48045,2,0
276,6,Brooks,-98.21874127,27.0315669,7223.0,48047,3,0
277,6,Brown,-98.99989649,31.77432313,38106.0,48049,73,0
278,6,Burleson,-96.62109399,30.49246139,17187.0,48051,76,0
279,6,Burnet,-98.18252382,30.78843382,42750.0,48053,129,0
280,6,Caldwell,-97.61983479000001,29.83677935,38066.0,48055,336,0
281,6,Calhoun,-96.64708119,28.48966896,21381.0,48057,74,0
282,6,Callahan,-99.37359692,32.2977738,13544.0,48059,16,0
283,6,Cameron,-97.51499968,26.13847728,406220.0,48061,2296,0
284,6,Camp,-94.97860185,32.97321771,12401.0,48063,117,0
285,6,Carson,-101.3542037,35.40346802,6182.0,48065,6,0
286,6,Cass,-94.34348771,33.07750446,30464.0,48067,38,0
287,6,Castro,-102.2617608,34.53000304,8062.0,48069,75,0
288,6,Chambers,-94.60891308,29.73912276,35096.0,48071,288,0
289,6,Cherokee,-95.16515234,31.83695632,50845.0,48073,148,0
290,6,Childress,-100.2075664,34.52929257,7041.0,48075,8,0
291,6,Clay,-98.208958,33.78379717,10752.0,48077,7,0
292,6,Cochran,-102.8285264,33.60410808,3127.0,48079,1,0
293,6,Coke,-100.5298747,31.88849293,3320.0,48081,5,0
294,6,Coleman,-99.45362579,31.77329421,8895.0,48083,4,0
295,6,Collin,-96.57248871,33.18789055,782341.0,48085,2882,0
296,6,Collingsworth,-100.2700733,34.96498493,3057.0,48087,6,0
297,6,Colorado,-96.52630821,29.6208542,20874.0,48089,87,0
298,6,Comal,-98.27814516,29.80816362,108472.0,48091,470,0
299,6,Comanche,-98.55841538,31.9490639,13974.0,48093,17,0
300,6,Concho,-99.86413426,31.32645211,4087.0,48095,9,0
301,6,Cooke,-97.21247642,33.638465,38437.0,48097,43,0
302,6,Coryell,-97.7991883,31.39087578,75388.0,48099,331,0
303,6,Cottle,-100.2786983,34.0776571,1505.0,48101,4,0
304,6,Crane,-102.5156425,31.42846287,4375.0,48103,54,0
305,6,Crockett,-101.41183640000001,30.72291931,3719.0,48105,9,0
306,6,Crosby,-101.29986120000001,33.61459873,6059.0,48107,21,0
307,6,Culberson,-104.5177421,31.44709817,2398.0,48109,3,0
308,6,Dallam,-102.6021647,36.27777107,6703.0,48111,84,0
309,6,Dallas,-96.77781862,32.76653746,2368139.0,48113,20737,0
310,6,Dawson,-101.9476136,32.74258137,13833.0,48115,52,0
311,6,Deaf Smith,-102.6048162,34.96602014,19372.0,48117,292,0
312,6,Delta,-95.67221685,33.38623601,5231.0,48119,6,0
313,6,Denton,-97.11681154,33.205574,662614.0,48121,2740,0
314,6,Dickens,-100.7788138,33.61663428,2444.0,48125,2,0
315,6,Dimmit,-99.760574,28.42161168,9996.0,48127,13,0
316,6,Donley,-100.81405009999999,34.96540246,3677.0,48129,28,0
317,6,Duval,-98.50889672,27.68133382,11782.0,48131,41,0
318,6,Eastland,-98.8325713,32.32739258,18583.0,48133,10,0
319,6,Ector,-102.5430907,31.86908156,137130.0,48135,558,0
320,6,Edwards,-100.3048937,29.98248216,2002.0,48137,2,0
321,6,El Paso,-106.23522290000001,31.768622600000004,800647.0,48141,5928,0
322,6,Ellis,-96.79467417,32.34839264,149610.0,48139,820,0
323,6,Erath,-98.21722756,32.23640361,37890.0,48143,87,0
324,6,Falls,-96.93579511,31.25317017,17866.0,48145,29,0
325,6,Fannin,-96.10656755,33.59396919,33915.0,48147,88,0
326,6,Fayette,-96.91968047,29.87683207,24554.0,48149,86,0
327,6,Fisher,-100.4019503,32.74305155,3974.0,48151,5,0
328,6,Floyd,-101.3033037,34.07239775,6446.0,48153,28,0
329,6,Foard,-99.77871109,33.97408519,1336.0,48155,0,0
330,6,Fort Bend,-95.77090562,29.52763253,585375.0,48157,3722,0
331,6,Franklin,-95.21841437,33.17550691,10605.0,48159,41,0
332,6,Freestone,-96.14918535,31.70486443,19816.0,48161,28,0
333,6,Frio,-99.10826004,28.86726774,17217.0,48163,192,0
334,6,Gaines,-102.6351246,32.74074537,17526.0,48165,16,0
335,6,Galveston,-94.96474975,29.39424415,291309.0,48167,3062,0
336,6,Garza,-101.2984496,33.17991074,6461.0,48169,12,0
337,6,Gillespie,-98.94627245,30.31800246,24837.0,48171,42,0
338,6,Glasscock,-101.520742,31.8694238,1226.0,48173,5,0
339,6,Goliad,-97.42646082,28.65708563,7210.0,48175,14,0
