,month,County,X (Lat),Y (Long),Total Population,FIPS #,Case Count,blank
677,7,Motley,-100.77989609999999,34.07409017,1210.0,48345,4,0
678,7,Nacogdoches,-94.6158776,31.61604108,64524.0,48347,1010,0
679,7,Navarro,-96.47248134,32.04695429,47735.0,48349,763,0
680,7,Newton,-93.74462993,30.78619977,14445.0,48351,83,0
681,7,Nolan,-100.4060989,32.3034718,15216.0,48353,129,0
682,7,Nueces,-97.61767326,27.72621549,340223.0,48355,9961,0
683,7,Ochiltree,-100.815653,36.27846334,10223.0,48357,82,0
684,7,Oldham,-102.6029949,35.40497586,2052.0,48359,13,0
685,7,Orange,-93.89653794,30.12807126,81837.0,48361,999,0
686,7,Palo Pinto,-98.31299522,32.75316856,28111.0,48363,192,0
687,7,Panola,-94.30552858,32.16222886,23796.0,48365,269,0
688,7,Parker,-97.80472194,32.77852261,116927.0,48367,1057,0
689,7,Parmer,-102.784594,34.53014507,10269.0,48369,312,0
690,7,Pecos,-102.7235743,30.78100044,15507.0,48371,208,0
691,7,Polk,-94.82994949,30.79250963,45413.0,48373,656,0
692,7,Potter,-101.8940484,35.40128927,121073.0,48375,3481,0
693,7,Presidio,-104.2405552,29.99977786,7818.0,48377,42,0
694,7,Rains,-95.79347545,32.87004212,10914.0,48379,45,0
695,7,Randall,-101.8968527,34.96594288,120725.0,48381,1558,0
696,7,Reagan,-101.5230108,31.36617698,3367.0,48383,55,0
697,7,Real,-99.82215881,29.83182711,3309.0,48385,76,0
698,7,Red River,-95.0501886,33.62074539,12860.0,48387,134,0
699,7,Reeves,-103.693143,31.32307061,13783.0,48389,129,0
700,7,Refugio,-97.16546961,28.32681413,7383.0,48391,183,0
701,7,Roberts,-100.8135689,35.83855770000001,929.0,48393,6,0
702,7,Robertson,-96.51272568,31.02705415,16622.0,48395,212,0
703,7,Rockwall,-96.40780584,32.89786769,78337.0,48397,725,0
704,7,Runnels,-99.97624799,31.83105393,10501.0,48399,105,0
705,7,Rusk,-94.76169577,32.10803224,53330.0,48401,328,0
706,7,Sabine,-93.85170439,31.34321941,10834.0,48403,40,0
707,7,San Augustine,-94.16809762,31.39427005,8865.0,48405,153,0
708,7,San Jacinto,-95.16683273,30.57948905,26384.0,48407,143,0
709,7,San Patricio,-97.51859857,28.00922186,64804.0,48409,768,0
710,7,San Saba,-98.81754295,31.15520543,6131.0,48411,21,0
711,7,Schleicher,-100.538097,30.89661056,3461.0,48413,34,0
712,7,Scurry,-100.9165071,32.74720063,16921.0,48415,433,0
713,7,Shackelford,-99.35403034,32.7360276,3378.0,48417,18,0
714,7,Shelby,-94.14495261,31.79242191,25448.0,48419,376,0
715,7,Sherman,-101.8933822,36.27765824,3034.0,48421,37,0
716,7,Smith,-95.26909511,32.37514553,209714.0,48423,2292,0
717,7,Somervell,-97.77456553,32.22229511,8490.0,48425,56,0
718,7,Starr,-98.73834895,26.56212627,60968.0,48427,1792,0
719,7,Stephens,-98.83612016,32.73584155,9630.0,48429,29,0
720,7,Sterling,-101.0500699,31.82786516,1143.0,48431,1,0
721,7,Stonewall,-100.255259,33.17842158,1490.0,48433,4,0
722,7,Sutton,-100.5382263,30.49747152,4128.0,48435,59,0
723,7,Swisher,-101.734951,34.53064989,7854.0,48437,75,0
724,7,Tarrant,-97.29116473,32.77185236,1809034.0,48439,27823,0
725,7,Taylor,-99.89003941,32.30138229,131506.0,48441,1068,0
726,7,Terrell,-102.0764533,30.22502597,984.0,48443,3,0
727,7,Terry,-102.335157,33.17373729,12651.0,48445,110,0
728,7,Throckmorton,-99.21236832,33.17753907,1641.0,48447,3,0
729,7,Titus,-94.96509786,33.2160906,32334.0,48449,1156,0
730,7,Tom Green,-100.4620678,31.404444199999997,110224.0,48451,1530,0
731,7,Travis,-97.78194654,30.33423319,1024266.0,48453,20465,0
732,7,Trinity,-95.13551682,31.0885069,14585.0,48455,129,0
733,7,Tyler,-94.37651432,30.7712607,21766.0,48457,112,0
734,7,Upshur,-94.94132011,32.7362827,39309.0,48459,188,0
735,7,Upton,-102.0430005,31.36853957,3355.0,48461,15,0
736,7,Uvalde,-99.76203107,29.35669829,26405.0,48463,471,0
737,7,Val Verde,-101.15171,29.89300587,48879.0,48465,1332,0
738,7,Van Zandt,-95.8364862,32.56368961,52579.0,48467,328,0
739,7,Victoria,-96.97176602,28.79640594,86793.0,48469,3203,0
740,7,Walker,-95.57224172,30.73899492,67861.0,48471,2792,0
741,7,Waller,-95.98768942,30.01093722,43205.0,48473,393,0
742,7,Ward,-103.1024636,31.509424,10658.0,48475,83,0
743,7,Washington,-96.40356575000001,30.2145299,33718.0,48477,465,0
744,7,Webb,-99.33170164,27.76102524,250304.0,48479,5878,0
745,7,Wharton,-96.22197375,29.2778362,41280.0,48481,610,0
746,7,Wheeler,-100.2697634,35.40129002,5410.0,48483,32,0
747,7,Wichita,-98.70153389,33.98421585,131500.0,48485,886,0
748,7,Wilbarger,-99.24089568,34.08044953,13535.0,48487,49,0
749,7,Willacy,-97.64303323,26.47132899,22134.0,48489,580,0
750,7,Williamson,-97.60105467,30.64834941,422679.0,48491,5616,0
751,7,Wilson,-98.08621015000001,29.17315896,42918.0,48493,414,0
752,7,Winkler,-103.0484794,31.85008609,7110.0,48495,66,0
753,7,Wise,-97.65444124,33.21585061,59127.0,48497,309,0
754,7,Wood,-95.38206498,32.78634374,41964.0,48499,284,0
755,7,Yoakum,-102.8278792,33.17293501,7879.0,48501,78,0
756,7,Young,-98.68781396,33.17670764,18550.0,48503,133,0
757,7,Zapata,-99.16860134,27.00089072,14018.0,48505,156,0
758,7,Zavala,-99.76102001,28.86530621,11677.0,48507,170,0
759,8,Anderson,-95.65251774,31.81321543,58458.0,48001,2437,0
760,8,Andrews,-102.6378839,32.30506283,14786.0,48003,338,0
761,8,Angelina,-94.611742,31.25475875,86771.0,48005,1906,0
762,8,Aransas,-96.99258951,28.12709562,23158.0,48007,186,0
763,8,Archer,-98.68783437,33.61539176,9054.0,48009,33,0
764,8,Armstrong,-101.3572412,34.96522076,1901.0,48011,9,0
765,8,Atascosa,-98.52741302,28.89418432,44911.0,48013,517,0
766,8,Austin,-96.27791829,29.88711223,28417.0,48015,328,0
767,8,Bailey,-102.8299069,34.0684915,7165.0,48017,187,0
768,8,Bandera,-99.24637282,29.74724753,20485.0,48019,100,0
769,8,Bastrop,-97.31187705,30.10353518,74171.0,48021,1435,0
770,8,Baylor,-99.21351964,33.61648147,3726.0,48023,13,0
771,8,Bee,-97.74116811,28.41736675,31861.0,48025,1374,0
772,8,Bell,-97.47790776,31.03778267,310235.0,48027,4281,0
773,8,Bexar,-98.51966309,29.44884523,1714773.0,48029,35920,0
774,8,Blanco,-98.39974086,30.26636128,10497.0,48031,115,0
775,8,Borden,-101.4317533,32.7436916,641.0,48033,0,0
776,8,Bosque,-97.63437613,31.90050476,18212.0,48035,179,0
777,8,Bowie,-94.42324298,33.44572786,92565.0,48037,790,0
778,8,Brazoria,-95.45578479,29.19345387,313166.0,48039,8025,0
779,8,Brazos,-96.3022943,30.6610425,194851.0,48041,4158,0
780,8,Brewster,-103.2518906,29.81205836,9232.0,48043,188,0
781,8,Briscoe,-101.20857690000001,34.53041048,1637.0,48045,12,0
782,8,Brooks,-98.21874127,27.0315669,7223.0,48047,145,0
783,8,Brown,-98.99989649,31.77432313,38106.0,48049,502,0
784,8,Burleson,-96.62109399,30.49246139,17187.0,48051,248,0
785,8,Burnet,-98.18252382,30.78843382,42750.0,48053,577,0
786,8,Caldwell,-97.61983479000001,29.83677935,38066.0,48055,1175,0
787,8,Calhoun,-96.64708119,28.48966896,21381.0,48057,555,0
788,8,Callahan,-99.37359692,32.2977738,13544.0,48059,52,0
789,8,Cameron,-97.51499968,26.13847728,406220.0,48061,17816,0
790,8,Camp,-94.97860185,32.97321771,12401.0,48063,248,0
791,8,Carson,-101.3542037,35.40346802,6182.0,48065,17,0
792,8,Cass,-94.34348771,33.07750446,30464.0,48067,199,0
793,8,Castro,-102.2617608,34.53000304,8062.0,48069,209,0
794,8,Chambers,-94.60891308,29.73912276,35096.0,48071,1028,0
795,8,Cherokee,-95.16515234,31.83695632,50845.0,48073,1232,0
796,8,Childress,-100.2075664,34.52929257,7041.0,48075,53,0
797,8,Clay,-98.208958,33.78379717,10752.0,48077,47,0
798,8,Cochran,-102.8285264,33.60410808,3127.0,48079,33,0
799,8,Coke,-100.5298747,31.88849293,3320.0,48081,42,0
800,8,Coleman,-99.45362579,31.77329421,8895.0,48083,33,0
801,8,Collin,-96.57248871,33.18789055,782341.0,48085,9612,0
802,8,Collingsworth,-100.2700733,34.96498493,3057.0,48087,13,0
803,8,Colorado,-96.52630821,29.6208542,20874.0,48089,359,0
804,8,Comal,-98.27814516,29.80816362,108472.0,48091,2062,0
805,8,Comanche,-98.55841538,31.9490639,13974.0,48093,172,0
806,8,Concho,-99.86413426,31.32645211,4087.0,48095,33,0
807,8,Cooke,-97.21247642,33.638465,38437.0,48097,265,0
808,8,Coryell,-97.7991883,31.39087578,75388.0,48099,716,0
809,8,Cottle,-100.2786983,34.0776571,1505.0,48101,18,0
810,8,Crane,-102.5156425,31.42846287,4375.0,48103,75,0
811,8,Crockett,-101.41183640000001,30.72291931,3719.0,48105,158,0
812,8,Crosby,-101.29986120000001,33.61459873,6059.0,48107,65,0
813,8,Culberson,-104.5177421,31.44709817,2398.0,48109,21,0
814,8,Dallam,-102.6021647,36.27777107,6703.0,48111,196,0
815,8,Dallas,-96.77781862,32.76653746,2368139.0,48113,57313,0
816,8,Dawson,-101.9476136,32.74258137,13833.0,48115,172,0
817,8,Deaf Smith,-102.6048162,34.96602014,19372.0,48117,726,0
818,8,Delta,-95.67221685,33.38623601,5231.0,48119,17,0
819,8,Denton,-97.11681154,33.205574,662614.0,48121,8214,0
820,8,Dickens,-100.7788138,33.61663428,2444.0,48125,5,0
821,8,Dimmit,-99.760574,28.42161168,9996.0,48127,164,0
822,8,Donley,-100.81405009999999,34.96540246,3677.0,48129,49,0
823,8,Duval,-98.50889672,27.68133382,11782.0,48131,195,0
824,8,Eastland,-98.8325713,32.32739258,18583.0,48133,92,0
825,8,Ector,-102.5430907,31.86908156,137130.0,48135,2547,0
826,8,Edwards,-100.3048937,29.98248216,2002.0,48137,30,0
827,8,El Paso,-106.23522290000001,31.768622600000004,800647.0,48141,18079,0
828,8,Ellis,-96.79467417,32.34839264,149610.0,48139,3255,0
829,8,Erath,-98.21722756,32.23640361,37890.0,48143,580,0
830,8,Falls,-96.93579511,31.25317017,17866.0,48145,143,0
831,8,Fannin,-96.10656755,33.59396919,33915.0,48147,321,0
832,8,Fayette,-96.91968047,29.87683207,24554.0,48149,323,0
833,8,Fisher,-100.4019503,32.74305155,3974.0,48151,31,0
834,8,Floyd,-101.3033037,34.07239775,6446.0,48153,94,0
835,8,Foard,-99.77871109,33.97408519,1336.0,48155,3,0
836,8,Fort Bend,-95.77090562,29.52763253,585375.0,48157,11369,0
837,8,Franklin,-95.21841437,33.17550691,10605.0,48159,95,0
838,8,Freestone,-96.14918535,31.70486443,19816.0,48161,181,0
839,8,Frio,-99.10826004,28.86726774,17217.0,48163,571,0
840,8,Gaines,-102.6351246,32.74074537,17526.0,48165,199,0
841,8,Galveston,-94.96474975,29.39424415,291309.0,48167,9888,0
842,8,Garza,-101.2984496,33.17991074,6461.0,48169,101,0
843,8,Gillespie,-98.94627245,30.31800246,24837.0,48171,188,0
844,8,Glasscock,-101.520742,31.8694238,1226.0,48173,6,0
845,8,Goliad,-97.42646082,28.65708563,7210.0,48175,119,0
846,8,Gonzales,-97.49279927,29.45641495,19807.0,48177,721,0
847,8,Gray,-100.812475,35.40130666000001,22535.0,48179,226,0
848,8,Grayson,-96.67764864,33.62684371,120877.0,48181,1251,0
849,8,Gregg,-94.81723694,32.48036452,121730.0,48183,1646,0
850,8,Grimes,-95.98557334,30.54360689,26604.0,48185,926,0
851,8,Guadalupe,-97.94850308,29.58257236,131533.0,48187,1799,0
852,8,Hale,-101.8269082,34.07051782,36273.0,48189,1478,0
853,8,Hall,-100.6809876,34.53074134,3353.0,48191,15,0
854,8,Hamilton,-98.11066654,31.70479181,8517.0,48193,92,0
855,8,Hansford,-101.3545624,36.27753179,5613.0,48195,93,0
856,8,Hardeman,-99.7453851,34.28865227,4139.0,48197,22,0
857,8,Hardin,-94.39021394,30.33238431,54635.0,48199,1124,0
858,8,Harris,-95.39782106,29.85967144,4092459.0,48201,90574,0
859,8,Harrison,-94.37155736,32.54814898,65631.0,48203,735,0
860,8,Hartley,-102.60288349999999,35.83996755,6062.0,48205,94,0
861,8,Haskell,-99.73029401,33.17824805,5899.0,48207,52,0
862,8,Hays,-98.03104087,30.05782657,157107.0,48209,5111,0
863,8,Hemphill,-100.2704628,35.83750155,3807.0,48211,45,0
864,8,Henderson,-95.85356847000001,32.21188078,78532.0,48213,697,0
865,8,Hidalgo,-98.18088681,26.396627,774769.0,48215,21806,0
866,8,Hill,-97.13241420000001,31.99079033,35089.0,48217,340,0
867,8,Hockley,-102.3430919,33.60750375,22935.0,48219,223,0
868,8,Hood,-97.83280338,32.43107878,51182.0,48221,657,0
869,8,Hopkins,-95.56414173,33.14933822,35161.0,48223,216,0
870,8,Houston,-95.42225367,31.31764137,23732.0,48225,323,0
871,8,Howard,-101.43550970000001,32.30610232,35012.0,48227,201,0
872,8,Hudspeth,-105.38694280000001,31.45613738,3476.0,48229,35,0
873,8,Hunt,-96.08550014,33.123531,86129.0,48231,1261,0
874,8,Hutchinson,-101.3547257,35.84000866,22150.0,48233,133,0
875,8,Irion,-100.98241259999999,31.30393203,1599.0,48235,9,0
876,8,Jack,-98.1725509,33.23345819,9044.0,48237,99,0
877,8,Jackson,-96.57883268,28.95603133,14075.0,48239,418,0
878,8,Jasper,-94.02495849,30.74391255,35710.0,48241,359,0
879,8,Jeff Davis,-104.1403539,30.71559322,2342.0,48243,8,0
880,8,Jefferson,-94.1708778,29.88425832,252273.0,48245,6237,0
881,8,Jim Hogg,-98.69729210000001,27.04340499,5300.0,48247,65,0
882,8,Jim Wells,-98.0898649,27.73131099,40838.0,48249,816,0
883,8,Johnson,-97.36660504,32.37899918,150934.0,48251,2159,0
884,8,Jones,-99.87850599,32.73970429,20202.0,48253,632,0
885,8,Karnes,-97.85960621,28.90493782,14824.0,48255,672,0
886,8,Kaufman,-96.28779341,32.59927808,103350.0,48257,2446,0
887,8,Kendall,-98.71160511,29.9446397,33410.0,48259,180,0
888,8,Kenedy,-97.68137783,26.92409448,416.0,48261,6,0
889,8,Kent,-100.7791031,33.18284492,808.0,48263,3,0
890,8,Kerr,-99.35016969,30.06153035,49625.0,48265,416,0
891,8,Kimble,-99.74892716,30.48676251,4607.0,48267,16,0
892,8,King,-100.2558584,33.61641863,286.0,48269,0,0
893,8,Kinney,-100.4178441,29.35000302,3598.0,48271,21,0
894,8,Kleberg,-97.72889778,27.43274395,32061.0,48273,480,0
895,8,Knox,-99.74144313,33.60614755,3719.0,48275,62,0
896,8,La Salle,-99.1034773,28.34621032,6886.0,48283,364,0
897,8,Lamar,-95.57110784,33.66746186,49793.0,48277,705,0
898,8,Lamb,-102.3517095,34.06861242,13977.0,48279,246,0
899,8,Lampasas,-98.24142711,31.19627791,19677.0,48281,129,0
900,8,Lavaca,-96.93020993,29.38437003,19263.0,48285,641,0
901,8,Lee,-96.96568735,30.31065065,16612.0,48287,178,0
902,8,Leon,-95.99554292,31.29655719,16801.0,48289,158,0
903,8,Liberty,-94.8120925,30.15153187,75643.0,48291,1107,0
904,8,Limestone,-96.58056718,31.54541898,23384.0,48293,297,0
905,8,Lipscomb,-100.27317,36.27778432,3302.0,48295,22,0
906,8,Live Oak,-98.12474493,28.3514375,11531.0,48297,240,0
907,8,Llano,-98.68387398,30.70566579,19301.0,48299,90,0
908,8,Loving,-103.57990629999999,31.84912973,82.0,48301,0,0
909,8,Lubbock,-101.8205745,33.6101944,278831.0,48303,6495,0
910,8,Lynn,-101.8160235,33.17685487,5915.0,48305,74,0
911,8,Madison,-95.92818441,30.96564645,13664.0,48313,686,0
912,8,Marion,-94.35725239000001,32.79797929,10546.0,48315,136,0
913,8,Martin,-101.9512464,32.30605847,4799.0,48317,67,0
914,8,Mason,-99.2263026,30.71742293,4012.0,48319,60,0
915,8,Matagorda,-95.98533866,28.86711039,36702.0,48321,830,0
916,8,Maverick,-100.3144638,28.74260943,54258.0,48323,2596,0
917,8,McCulloch,-99.34754972,31.19896752,8283.0,48307,55,0
918,8,McLennan,-97.20184883,31.55234489,234906.0,48309,5296,0
919,8,McMullen,-98.56842256,28.35351091,707.0,48311,10,0
920,8,Medina,-99.11008331,29.35520493,46006.0,48325,987,0
921,8,Menard,-99.82061472,30.88981785,2242.0,48327,18,0
922,8,Midland,-102.0315032,31.86921148,136872.0,48329,2888,0
923,8,Milam,-96.97683495,30.78625299,24757.0,48331,366,0
924,8,Mills,-98.59552736,31.49524259,4936.0,48333,26,0
925,8,Mitchell,-100.9211128,32.30636024,9403.0,48335,70,0
926,8,Montague,-97.72466993,33.67496328,19719.0,48337,86,0
927,8,Montgomery,-95.50301411,30.30022409,455746.0,48339,6957,0
928,8,Moore,-101.8929556,35.83768863,21904.0,48341,1082,0
929,8,Morris,-94.73205137,33.11368507,12934.0,48343,133,0
930,8,Motley,-100.77989609999999,34.07409017,1210.0,48345,6,0
931,8,Nacogdoches,-94.6158776,31.61604108,64524.0,48347,1200,0
932,8,Navarro,-96.47248134,32.04695429,47735.0,48349,942,0
933,8,Newton,-93.74462993,30.78619977,14445.0,48351,124,0
934,8,Nolan,-100.4060989,32.3034718,15216.0,48353,140,0
935,8,Nueces,-97.61767326,27.72621549,340223.0,48355,13273,0
936,8,Ochiltree,-100.815653,36.27846334,10223.0,48357,100,0
937,8,Oldham,-102.6029949,35.40497586,2052.0,48359,14,0
938,8,Orange,-93.89653794,30.12807126,81837.0,48361,1539,0
939,8,Palo Pinto,-98.31299522,32.75316856,28111.0,48363,347,0
940,8,Panola,-94.30552858,32.16222886,23796.0,48365,301,0
941,8,Parker,-97.80472194,32.77852261,116927.0,48367,1401,0
942,8,Parmer,-102.784594,34.53014507,10269.0,48369,360,0
943,8,Pecos,-102.7235743,30.78100044,15507.0,48371,258,0
944,8,Polk,-94.82994949,30.79250963,45413.0,48373,769,0
945,8,Potter,-101.8940484,35.40128927,121073.0,48375,3802,0
946,8,Presidio,-104.2405552,29.99977786,7818.0,48377,49,0
947,8,Rains,-95.79347545,32.87004212,10914.0,48379,54,0
948,8,Randall,-101.8968527,34.96594288,120725.0,48381,1899,0
949,8,Reagan,-101.5230108,31.36617698,3367.0,48383,66,0
950,8,Real,-99.82215881,29.83182711,3309.0,48385,91,0
951,8,Red River,-95.0501886,33.62074539,12860.0,48387,140,0
952,8,Reeves,-103.693143,31.32307061,13783.0,48389,152,0
953,8,Refugio,-97.16546961,28.32681413,7383.0,48391,243,0
954,8,Roberts,-100.8135689,35.83855770000001,929.0,48393,7,0
955,8,Robertson,-96.51272568,31.02705415,16622.0,48395,239,0
956,8,Rockwall,-96.40780584,32.89786769,78337.0,48397,1105,0
957,8,Runnels,-99.97624799,31.83105393,10501.0,48399,152,0
958,8,Rusk,-94.76169577,32.10803224,53330.0,48401,398,0
959,8,Sabine,-93.85170439,31.34321941,10834.0,48403,65,0
960,8,San Augustine,-94.16809762,31.39427005,8865.0,48405,178,0
961,8,San Jacinto,-95.16683273,30.57948905,26384.0,48407,185,0
962,8,San Patricio,-97.51859857,28.00922186,64804.0,48409,1114,0
963,8,San Saba,-98.81754295,31.15520543,6131.0,48411,26,0
964,8,Schleicher,-100.538097,30.89661056,3461.0,48413,36,0
965,8,Scurry,-100.9165071,32.74720063,16921.0,48415,505,0
966,8,Shackelford,-99.35403034,32.7360276,3378.0,48417,21,0
967,8,Shelby,-94.14495261,31.79242191,25448.0,48419,411,0
968,8,Sherman,-101.8933822,36.27765824,3034.0,48421,44,0
969,8,Smith,-95.26909511,32.37514553,209714.0,48423,2750,0
970,8,Somervell,-97.77456553,32.22229511,8490.0,48425,85,0
971,8,Starr,-98.73834895,26.56212627,60968.0,48427,2411,0
972,8,Stephens,-98.83612016,32.73584155,9630.0,48429,131,0
973,8,Sterling,-101.0500699,31.82786516,1143.0,48431,1,0
974,8,Stonewall,-100.255259,33.17842158,1490.0,48433,7,0
975,8,Sutton,-100.5382263,30.49747152,4128.0,48435,67,0
976,8,Swisher,-101.734951,34.53064989,7854.0,48437,83,0
977,8,Tarrant,-97.29116473,32.77185236,1809034.0,48439,33874,0
978,8,Taylor,-99.89003941,32.30138229,131506.0,48441,1148,0
979,8,Terrell,-102.0764533,30.22502597,984.0,48443,2,0
980,8,Terry,-102.335157,33.17373729,12651.0,48445,173,0
981,8,Throckmorton,-99.21236832,33.17753907,1641.0,48447,4,0
982,8,Titus,-94.96509786,33.2160906,32334.0,48449,1257,0
983,8,Tom Green,-100.4620678,31.404444199999997,110224.0,48451,1837,0
984,8,Travis,-97.78194654,30.33423319,1024266.0,48453,23870,0
985,8,Trinity,-95.13551682,31.0885069,14585.0,48455,163,0
986,8,Tyler,-94.37651432,30.7712607,21766.0,48457,146,0
987,8,Upshur,-94.94132011,32.7362827,39309.0,48459,267,0
988,8,Upton,-102.0430005,31.36853957,3355.0,48461,17,0
989,8,Uvalde,-99.76203107,29.35669829,26405.0,48463,591,0
990,8,Val Verde,-101.15171,29.89300587,48879.0,48465,1687,0
991,8,Van Zandt,-95.8364862,32.56368961,52579.0,48467,446,0
992,8,Victoria,-96.97176602,28.79640594,86793.0,48469,3584,0
993,8,Walker,-95.57224172,30.73899492,67861.0,48471,3190,0
994,8,Waller,-95.98768942,30.01093722,43205.0,48473,521,0
995,8,Ward,-103.1024636,31.509424,10658.0,48475,99,0
996,8,Washington,-96.40356575000001,30.2145299,33718.0,48477,526,0
997,8,Webb,-99.33170164,27.76102524,250304.0,48479,9303,0
998,8,Wharton,-96.22197375,29.2778362,41280.0,48481,1008,0
999,8,Wheeler,-100.2697634,35.40129002,5410.0,48483,36,0
1000,8,Wichita,-98.70153389,33.98421585,131500.0,48485,1117,0
1001,8,Wilbarger,-99.24089568,34.08044953,13535.0,48487,78,0
1002,8,Willacy,-97.64303323,26.47132899,22134.0,48489,760,0
1003,8,Williamson,-97.60105467,30.64834941,422679.0,48491,7330,0
1004,8,Wilson,-98.08621015000001,29.17315896,42918.0,48493,499,0
1005,8,Winkler,-103.0484794,31.85008609,7110.0,48495,88,0
1006,8,Wise,-97.65444124,33.21585061,59127.0,48497,536,0
1007,8,Wood,-95.38206498,32.78634374,41964.0,48499,360,0
1008,8,Yoakum,-102.8278792,33.17293501,7879.0,48501,124,0
1009,8,Young,-98.68781396,33.17670764,18550.0,48503,200,0
1010,8,Zapata,-99.16860134,27.00089072,14018.0,48505,195,0
1011,8,Zavala,-99.76102001,28.86530621,11677.0,48507,243,0
